2007	PVD	12.465263
2007	PWM	16.437956
2007	RAP	7.049806
2007	RDD	10.419064
2007	RDM	4.698566
2007	RDU	11.109949
2007	RFD	0.600000
2007	RHI	7.906404
2007	RIC	11.706330
2007	RNO	7.403311
2007	ROA	15.860114
2007	ROC	14.237085
2007	ROW	14.081197
2007	RST	11.317608
2007	RSW	9.528902
2007	SAN	7.058976
2007	SAT	8.541399
2007	SAV	10.325321
2007	SBA	5.171330
2007	SBN	18.346618
2007	SBP	4.848261
2007	SCC	11.098571
2007	SCE	15.049844
2007	SDF	10.895131
2007	SEA	11.118306
2007	SFO	11.763861
2007	SGF	14.374458
2007	SGU	2.383338
2007	SHV	11.034940
2007	SIT	10.671710
2007	SJC	6.501023
2007	SJT	8.763857
2007	SJU	11.997821
2007	SLC	6.515799
2007	SLE	2.594937
2007	SMF	8.326269
2007	SMX	2.134604
2007	SNA	6.809539
2007	SOP	35.859459
2007	SPI	21.171322
2007	SPS	9.424397
2007	SRQ	7.491803
2007	STL	10.320637
2007	STT	11.128038
2007	STX	12.623679
2007	SUN	0.337290
2007	SUX	8.603376
2007	SWF	10.770285
2007	SYR	14.024492
2007	TEX	14.298913
2007	TLH	10.515231
2007	TOL	11.375312
2007	TPA	9.080159
2007	TRI	18.542683
2007	TTN	10.268831
2007	TUL	9.386376
2007	TUP	10.088339
2007	TUS	6.220744
2007	TVC	11.766893
2007	TWF	-1.840942
2007	TXK	9.912775
2007	TYR	10.378255
2007	TYS	9.985949
2007	VLD	15.105928
2007	VPS	13.089362
2007	WRG	9.744318
2007	WYS	-5.000000
2007	XNA	13.887600
2007	YAK	6.959155
2007	YKM	8.208845
2007	YUM	6.441698
2008	ABE	7.880988
2008	ABI	6.880397
2008	ABQ	7.441379
2008	ABY	10.962894
2008	ACK	29.854415
2008	ACT	5.207400
2008	ACV	15.192136
2008	ACY	18.548673
2008	ADK	13.652174
2008	ADQ	5.739065
2008	AEX	8.754433
2008	AGS	11.804154
2008	AKN	21.938596
2008	ALB	9.014003
2008	ALO	6.361940
2008	AMA	8.105727
2008	ANC	6.964479
2008	ASE	12.834682
2008	ATL	11.515747
2008	ATW	9.234808
2008	AUS	7.423002
2008	AVL	10.012794
2008	AVP	12.551573
2008	AZO	8.655679
2008	BDL	7.594623
2008	BET	7.858987
2008	BFL	1.667416
2008	BGM	5.980000
2008	BGR	12.536778
2008	BHM	9.156521
2008	BIL	0.744400
2008	BIS	3.297069
2008	BJI	-2.698630
2008	BLI	-5.529412
2008	BMI	11.761582
2008	BNA	10.136639
2008	BOI	6.875651
2008	BOS	9.587616
2008	BPT	0.350195
2008	BQK	6.249448
2008	BQN	5.339735
2008	BRO	4.815603
2008	BRW	16.331927
2008	BTM	-2.878261
2008	BTR	11.463350
2008	BTV	11.906676
2008	BUF	10.437593
2008	BUR	6.871623
2008	BWI	10.134760
2008	BZN	4.361923
2008	CAE	12.848637
2008	CAK	10.017790
2008	CDC	-0.701220
2008	CDV	8.346045
2008	CEC	24.186207
2008	CHA	7.371506
2008	CHO	7.866005
2008	CHS	10.475810
2008	CIC	17.157740
2008	CID	10.336660
2008	CLD	1.879630
2008	CLE	9.089857
2008	CLL	6.083584
2008	CLT	9.447094
2008	CMH	9.738365
2008	CMI	10.602433
2008	CMX	10.358423
2008	COD	-3.973549
2008	COS	6.508432
2008	CPR	1.185864
2008	CRP	6.214842
2008	CRW	8.948826
2008	CSG	9.692042
2008	CVG	9.063839
2008	CWA	11.249897
2008	DAB	11.412111
2008	DAL	10.953846
2008	DAY	7.056906
2008	DBQ	7.847930
2008	DCA	6.313332
2008	DEN	9.937252
2008	DFW	11.864260
2008	DHN	12.239478
2008	DLG	16.495495
2008	DLH	2.492893
2008	DRO	2.212671
2008	DSM	9.049490
2008	DTW	9.231729
2008	EGE	16.522583
2008	EKO	0.054124
2008	ELM	3.403213
2008	ELP	6.630405
2008	ERI	4.388640
2008	EUG	5.473303
2008	EVV	6.627703
2008	EWN	8.142857
2008	EWR	18.275995
2008	EYW	15.173212
2008	FAI	3.719184
2008	FAR	7.294484
2008	FAT	5.769547
2008	FAY	12.401702
2008	FCA	1.399416
2008	FLG	2.859243
2008	FLL	11.135709
2008	FLO	7.828619
2008	FNT	5.449546
2008	FSD	9.968668
2008	FSM	5.412860
2008	FWA	11.918577
2008	GCC	8.301942
2008	GEG	5.944101
2008	GFK	3.416481
2008	GGG	6.789137
2008	GJT	4.876823
2008	GNV	9.752475
2008	GPT	7.181916
2008	GRB	10.040714
2008	GRK	8.730203
2008	GRR	7.827067
2008	GSO	9.223308
2008	GSP	8.562424
2008	GST	9.795181
2008	GTF	-0.499293
2008	GTR	10.274841
2008	GUC	13.531148
2008	HDN	9.774041
2008	HHH	14.955808
2008	HLN	1.600204
2008	HNL	2.822729
2008	HOU	12.268634
2008	HPN	9.925933
2008	HRL	10.238050
2008	HSV	7.282904
2008	HTS	-1.141935
2008	IAD	13.632150
2008	IAH	10.584159
2008	ICT	8.780262
2008	IDA	2.509360
2008	ILM	9.391487
2008	IND	7.547249
2008	INL	-4.802817
2008	IPL	-2.315897
2008	ISP	8.677049
2008	ITH	8.652893
2008	ITO	-0.148713
2008	IYK	-1.911572
2008	JAC	9.573569
2008	JAN	7.714806
2008	JAX	8.952128
2008	JFK	13.294530
2008	JNU	13.803717
2008	KOA	1.790931
2008	KTN	8.976211
2008	LAN	10.163925
2008	LAS	10.462841
2008	LAW	4.544118
2008	LAX	8.685317
2008	LBB	8.696869
2008	LCH	7.090052
2008	LEX	9.044577
2008	LFT	7.481120
2008	LGA	11.198876
2008	LGB	6.699980
2008	LIH	0.004205
2008	LIT	11.449422
2008	LMT	19.959432
2008	LNK	10.512559
2008	LRD	6.454458
2008	LSE	6.305174
2008	LWB	10.841530
2008	LWS	0.696923
2008	LYH	2.913115
2008	MAF	9.132751
2008	MBS	7.198913
2008	MCI	9.058774
2008	MCN	10.512862
2008	MCO	9.959796
2008	MDT	9.458423
2008	MDW	12.427576
2008	MEI	9.222054
2008	MEM	7.872863
2008	MFE	3.786857
2008	MFR	8.230116
2008	MGM	8.058186
2008	MHT	10.475342
2008	MIA	15.871787
2008	MKE	10.251157
2008	MKG	2.859335
2008	MLB	8.708525
2008	MLI	10.757338
2008	MLU	5.316775
2008	MOB	6.818226
2008	MOD	13.371594
2008	MOT	3.466915
2008	MQT	12.519453
2008	MRY	7.558466
2008	MSN	9.263825
2008	MSO	1.084158
2008	MSP	7.458058
2008	MSY	8.947861
2008	MTJ	6.623006
2008	MYR	7.158584
2008	OAJ	8.570069
2008	OAK	7.532613
2008	OGG	2.100341
2008	OKC	7.968494
2008	OMA	8.790434
2008	OME	5.730435
2008	ONT	6.839754
2008	ORD	17.267465
2008	ORF	9.867843
2008	OTH	21.584337
2008	OTZ	6.453244
2008	OXR	-1.827044
2008	PBI	11.247107
2008	PDX	6.836561
2008	PFN	10.878924
